Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[18/04/2019 01:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 02:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 03:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 04:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 05:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 06:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 07:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 08:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 09:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 10:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 11:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 12:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 13:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 14:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 15:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 16:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 17:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 18:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 19:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 20:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 21:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 22:00],49.59,44.08,39.67,36.07,63.81,54.69,47.86
[18/04/2019 23:00],49.63,44.12,39.71,36.10,63.90,54.77,47.93
[19/04/2019 00:00],49.63,44.12,39.71,36.10,63.90,54.77,47.93
[19/04/2019 01:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 02:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 03:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 04:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 05:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 06:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 07:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 08:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 09:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 10:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 11:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 12:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 13:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 14:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 15:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 16:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 17:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 18:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 19:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 20:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 21:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 22:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[19/04/2019 23:00],52.19,46.39,41.75,37.96,63.90,54.77,47.93
[20/04/2019 00:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 01:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 02:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 03:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 04:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 05:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 06:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 07:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 08:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 09:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 10:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 11:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 12:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 13:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 14:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 15:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 16:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 17:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 18:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 19:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 20:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 21:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 22:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[20/04/2019 23:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[21/04/2019 00:00],50.91,45.26,40.73,37.03,63.90,54.77,47.93
[21/04/2019 01:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 02:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 03:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 04:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 05:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 06:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 07:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 08:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 09:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 10:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 11:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 12:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 13:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 14:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 15:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 16:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 17:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 18:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 19:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 20:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 21:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 22:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[21/04/2019 23:00],54.11,48.10,43.29,39.35,63.90,54.77,47.93
[22/04/2019 00:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 01:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 02:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 03:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 04:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 05:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 06:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 07:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 08:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 09:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 10:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 11:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 12:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 13:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 14:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 15:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 16:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 17:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 18:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 19:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 20:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 21:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 22:00],52.36,46.55,41.89,38.08,63.90,54.77,47.93
[22/04/2019 23:00],52.58,46.74,42.06,38.24,64.39,55.19,48.29
[23/04/2019 00:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 01:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 02:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 03:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 04:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 05:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 06:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 07:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 08:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 09:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 10:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 11:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 12:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 13:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 14:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 15:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 16:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 17:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 18:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 19:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 20:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 21:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 22:00],44.42,39.48,35.53,32.30,64.53,55.32,48.40
[23/04/2019 23:00],44.39,39.46,35.52,32.29,64.48,55.27,48.36
[24/04/2019 00:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 01:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 02:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 03:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 04:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 05:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 06:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 07:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 08:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 09:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 10:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 11:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 12:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 13:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 14:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 15:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 16:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 17:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 18:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 19:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 20:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 21:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 22:00],48.21,42.85,38.57,35.06,64.41,55.21,48.30
[24/04/2019 23:00],48.16,42.81,38.53,35.03,64.29,55.11,48.22
[25/04/2019 00:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 01:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 02:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 03:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 04:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 05:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 06:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 07:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 08:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 09:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 10:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 11:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 12:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 13:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 14:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 15:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 16:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 17:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 18:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 19:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 20:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 21:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 22:00],49.08,43.63,39.26,35.70,64.32,55.13,48.24
[25/04/2019 23:00],48.44,43.06,38.75,35.23,62.88,53.89,47.16
[26/04/2019 00:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 01:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 02:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 03:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 04:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 05:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 06:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 07:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 08:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 09:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 10:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 11:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 12:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 13:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 14:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 15:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 16:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 17:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 18:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 19:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 20:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 21:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 22:00],48.82,43.40,39.06,35.51,62.84,53.86,47.13
[26/04/2019 23:00],48.85,43.43,39.08,35.53,62.91,53.92,47.18
[27/04/2019 00:00],48.85,43.43,39.08,35.53,62.91,53.92,47.18
[27/04/2019 01:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 02:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 03:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 04:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 05:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 06:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 07:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 08:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 09:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 10:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 11:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 12:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 13:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 14:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 15:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 16:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 17:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 18:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 19:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 20:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 21:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 22:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[27/04/2019 23:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 00:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 01:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 02:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 03:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 04:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 05:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 06:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 07:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 08:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 09:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 10:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 11:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 12:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 13:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 14:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 15:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 16:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 17:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 18:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 19:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 20:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 21:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 22:00],48.98,43.54,39.19,35.62,62.91,53.92,47.18
[28/04/2019 23:00],49.18,43.72,39.34,35.77,63.35,54.30,47.51
[29/04/2019 00:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 01:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 02:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 03:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 04:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 05:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 06:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 07:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 08:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 09:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 10:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 11:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 12:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 13:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 14:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 15:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 16:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 17:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 18:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 19:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 20:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 21:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 22:00],50.22,44.64,40.17,36.52,63.39,54.34,47.55
[29/04/2019 23:00],50.17,44.60,40.14,36.49,63.29,54.25,47.47
[30/04/2019 00:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 01:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 02:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 03:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 04:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 05:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 06:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 07:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 08:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 09:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 10:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 11:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 12:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 13:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 14:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 15:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 16:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 17:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 18:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 19:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 20:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 21:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 22:00],50.11,44.54,40.09,36.45,63.02,54.02,47.27
[30/04/2019 23:00],49.88,44.34,39.91,36.28,62.51,53.58,46.88
[01/05/2019 00:00],48.51,43.12,38.81,35.28,62.44,53.52,46.83
[01/05/2019 01:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 02:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 03:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 04:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 05:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 06:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 07:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 08:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 09:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 10:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 11:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 12:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 13:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 14:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 15:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 16:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 17:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 18:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 19:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 20:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 21:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 22:00],48.51,43.12,38.81,35.28,61.65,52.84,46.24
[01/05/2019 23:00],48.03,42.70,38.43,34.93,60.57,51.92,45.43
[02/05/2019 00:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 01:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 02:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 03:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 04:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 05:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 06:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 07:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 08:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 09:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 10:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
[02/05/2019 11:00],49.64,44.12,39.71,36.10,60.59,51.94,45.44
