Date (WET),CCGT (40%),CCGT (45%),CCGT (50%),CCGT (55%),COAL (30%),COAL (35%),COAL (40%)
,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh,GBP/MWh
[01/11/2018 11:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 12:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 13:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 14:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 15:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 16:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 17:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 18:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 19:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 20:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 21:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 22:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[01/11/2018 23:00],52.12,46.33,41.70,37.91,24.28,20.81,18.21
[02/11/2018 00:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 01:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 02:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 03:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 04:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 05:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 06:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 07:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 08:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 09:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 10:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 11:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 12:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 13:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 14:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 15:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 16:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 17:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 18:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 19:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 20:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 21:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 22:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[02/11/2018 23:00],53.14,47.24,42.51,38.65,24.28,20.81,18.21
[03/11/2018 00:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 01:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 02:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 03:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 04:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 05:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 06:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 07:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 08:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 09:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 10:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 11:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 12:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 13:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 14:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 15:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 16:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 17:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 18:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 19:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 20:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 21:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 22:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[03/11/2018 23:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 00:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 01:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 02:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 03:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 04:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 05:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 06:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 07:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 08:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 09:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 10:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 11:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 12:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 13:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 14:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 15:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 16:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 17:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 18:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 19:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 20:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 21:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 22:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[04/11/2018 23:00],51.35,45.65,41.08,37.35,24.28,20.81,18.21
[05/11/2018 00:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 01:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 02:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 03:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 04:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 05:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 06:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 07:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 08:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 09:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 10:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 11:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 12:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 13:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 14:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 15:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 16:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 17:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 18:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 19:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 20:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 21:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 22:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[05/11/2018 23:00],51.44,45.72,41.15,37.41,24.28,20.81,18.21
[06/11/2018 00:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 01:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 02:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 03:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 04:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 05:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 06:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 07:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 08:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 09:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 10:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 11:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 12:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 13:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 14:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 15:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 16:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 17:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 18:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 19:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 20:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 21:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 22:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[06/11/2018 23:00],51.44,45.72,41.15,37.41,23.97,20.54,17.97
[07/11/2018 00:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 01:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 02:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 03:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 04:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 05:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 06:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 07:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 08:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 09:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 10:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 11:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 12:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 13:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 14:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 15:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 16:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 17:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 18:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 19:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 20:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 21:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 22:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[07/11/2018 23:00],53.31,47.39,42.65,38.77,23.97,20.54,17.97
[08/11/2018 00:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 01:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 02:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 03:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 04:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 05:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 06:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 07:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 08:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 09:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 10:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 11:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 12:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 13:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 14:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 15:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 16:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 17:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 18:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 19:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 20:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 21:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 22:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[08/11/2018 23:00],53.74,47.77,42.99,39.08,23.97,20.54,17.97
[09/11/2018 00:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 01:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 02:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 03:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 04:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 05:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 06:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 07:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 08:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 09:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 10:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 11:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 12:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 13:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 14:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 15:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 16:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 17:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 18:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 19:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 20:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 21:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 22:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[09/11/2018 23:00],51.86,46.10,41.49,37.72,24.28,20.81,18.21
[10/11/2018 00:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 01:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 02:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 03:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 04:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 05:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 06:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 07:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 08:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 09:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 10:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 11:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 12:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 13:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 14:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 15:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 16:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 17:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 18:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 19:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 20:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 21:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 22:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[10/11/2018 23:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 00:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 01:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 02:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 03:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 04:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 05:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 06:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 07:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 08:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 09:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 10:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 11:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 12:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 13:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 14:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 15:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 16:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 17:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 18:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 19:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 20:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 21:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 22:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[11/11/2018 23:00],54.00,48.00,43.20,39.27,24.28,20.81,18.21
[12/11/2018 00:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 01:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 02:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 03:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 04:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 05:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 06:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 07:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 08:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 09:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 10:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 11:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 12:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 13:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 14:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 15:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 16:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 17:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 18:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 19:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 20:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 21:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 22:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[12/11/2018 23:00],55.19,49.06,44.15,40.14,24.60,21.08,18.45
[13/11/2018 00:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 01:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 02:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 03:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 04:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 05:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 06:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 07:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 08:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 09:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 10:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 11:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 12:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 13:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 14:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 15:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 16:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 17:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 18:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 19:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 20:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 21:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 22:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[13/11/2018 23:00],55.87,49.67,44.70,40.64,24.28,20.81,18.21
[14/11/2018 00:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 01:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 02:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 03:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 04:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 05:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 06:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 07:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 08:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 09:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 10:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 11:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 12:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 13:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 14:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 15:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 16:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 17:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 18:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 19:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 20:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 21:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 22:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[14/11/2018 23:00],57.84,51.41,46.27,42.06,24.28,20.81,18.21
[15/11/2018 00:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 01:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 02:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 03:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 04:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 05:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 06:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 07:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 08:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 09:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 10:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 11:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 12:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 13:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 14:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 15:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 16:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 17:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 18:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 19:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 20:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
[15/11/2018 21:00],60.22,53.53,48.18,43.80,24.60,21.08,18.45
